raceId,driverId,constructorId,grid,positionOrder,top3,year,round,circuitId,driver_nationality,driver_age,constructor_nationality,quali_position
374,99,42,24,23,0,1988,3,6,Italian,26.203969883641342,Italian,24.0
374,137,32,11,24,0,1988,3,6,Brazilian,35.742642026009584,British,11.0
374,133,35,17,25,0,1988,3,6,Italian,24.15879534565366,Italian,17.0
374,166,39,12,26,0,1988,3,6,French,32.8870636550308,French,12.0
374,138,32,0,27,0,1988,3,6,Japanese,35.22245037645448,British,0.0
374,146,49,0,28,0,1988,3,6,German,23.81930184804928,German,0.0
374,167,18,0,29,0,1988,3,6,Spanish,27.90965092402464,Italian,0.0
374,141,25,0,30,0,1988,3,6,British,26.598220396988363,British,0.0
374,131,44,0,31,0,1988,3,6,Italian,25.010266940451746,Italian,0.0
375,117,1,2,1,1,1988,4,32,French,33.25941136208077,British,2.0
375,102,1,1,2,1,1988,4,32,Brazilian,28.188911704312115,British,1.0
375,77,6,3,3,1,1988,4,32,Austrian,28.75564681724846,Italian,3.0
375,105,6,5,4,0,1988,4,32,Italian,31.430527036276523,Italian,5.0
375,118,21,9,5,0,1988,4,32,British,33.75496235455168,British,9.0
375,158,21,7,6,0,1988,4,32,American,30.38193018480493,British,7.0
375,145,22,8,7,0,1988,4,32,Italian,28.895277207392198,Italian,8.0
375,123,22,11,8,0,1988,4,32,Belgian,30.87748117727584,Italian,11.0
375,114,33,22,9,0,1988,4,32,French,26.836413415468858,French,22.0
375,140,27,24,10,0,1988,4,32,Swedish,31.720739219712527,French,24.0
375,159,18,25,11,0,1988,4,32,Spanish,29.0403832991102,Italian,25.0
375,166,39,19,12,0,1988,4,32,French,32.92539356605065,French,19.0
375,165,44,26,13,0,1988,4,32,Argentine,33.776865160848736,Italian,26.0
375,99,42,21,14,0,1988,4,32,Italian,26.24229979466119,Italian,21.0
375,160,49,18,15,0,1988,4,32,Italian,36.3668720054757,German,18.0
375,122,37,10,16,0,1988,4,32,Italian,25.01574264202601,British,10.0
375,137,32,4,17,0,1988,4,32,Brazilian,35.780971937029435,British,4.0
375,110,48,12,18,0,1988,4,32,Italian,28.996577686516083,German,12.0
375,138,32,6,19,0,1988,4,32,Japanese,35.26078028747433,British,6.0
375,95,3,14,20,0,1988,4,32,British,34.8062970568104,British,14.0
375,146,49,15,21,0,1988,4,32,German,23.857631759069132,German,15.0
375,119,3,17,22,0,1988,4,32,Italian,34.116358658453116,British,17.0
375,163,27,20,23,0,1988,4,32,French,39.90143737166324,French,20.0
375,133,35,23,24,0,1988,4,32,Italian,24.197125256673512,Italian,23.0
375,127,37,16,25,0,1988,4,32,Brazilian,25.1088295687885,British,16.0
375,112,33,13,26,0,1988,4,32,French,33.83983572895277,French,13.0
375,167,18,0,27,0,1988,4,32,Spanish,27.94798083504449,Italian,0.0
375,156,25,0,28,0,1988,4,32,British,31.5564681724846,British,0.0
375,78,45,0,29,0,1988,4,32,Italian,24.194387405886378,Italian,0.0
375,141,25,0,30,0,1988,4,32,British,26.636550308008214,British,0.0
375,131,44,0,31,0,1988,4,32,Italian,25.048596851471594,Italian,0.0
376,102,1,1,1,1,1988,5,7,Brazilian,28.227241615331966,British,1.0
376,117,1,2,2,1,1988,5,7,French,33.29774127310061,British,2.0
376,123,22,7,3,1,1988,5,7,Belgian,30.915811088295687,Italian,7.0
376,137,32,6,4,0,1988,5,7,Brazilian,35.81930184804928,British,6.0
376,122,37,14,5,0,1988,5,7,Italian,25.05407255304586,British,14.0
376,156,25,19,6,0,1988,5,7,British,31.59479808350445,British,19.0
376,118,21,16,7,0,1988,5,7,British,33.79329226557152,British,16.0
376,99,42,26,8,0,1988,5,7,Italian,26.28062970568104,Italian,26.0
376,110,48,12,9,0,1988,5,7,Italian,29.034907597535934,German,12.0
376,112,33,17,10,0,1988,5,7,French,33.87816563997262,French,17.0
376,138,32,13,11,0,1988,5,7,Japanese,35.29911019849418,British,13.0
376,131,44,15,12,0,1988,5,7,Italian,25.086926762491444,Italian,15.0
376,159,18,21,13,0,1988,5,7,Spanish,29.078713210130047,Italian,21.0
376,160,49,22,14,0,1988,5,7,Italian,36.40520191649555,German,22.0
376,127,37,18,15,0,1988,5,7,Brazilian,25.14715947980835,British,18.0
376,166,39,10,16,0,1988,5,7,French,32.9637234770705,French,10.0
376,163,27,20,17,0,1988,5,7,French,39.93976728268309,French,20.0
376,105,6,4,18,0,1988,5,7,Italian,31.468856947296374,Italian,4.0
376,119,3,11,19,0,1988,5,7,Italian,34.15468856947297,British,11.0
376,158,21,8,20,0,1988,5,7,American,30.420260095824776,British,8.0
376,95,3,9,21,0,1988,5,7,British,34.84462696783025,British,9.0
376,140,27,25,22,0,1988,5,7,Swedish,31.759069130732374,French,25.0
376,77,6,3,23,0,1988,5,7,Austrian,28.79397672826831,Italian,3.0
376,145,22,5,24,0,1988,5,7,Italian,28.933607118412045,Italian,5.0
376,165,44,24,25,0,1988,5,7,Argentine,33.81519507186858,Italian,24.0
376,141,25,23,26,0,1988,5,7,British,26.67488021902806,British,23.0
376,167,18,0,27,0,1988,5,7,Spanish,27.98631074606434,Italian,0.0
376,78,45,0,28,0,1988,5,7,Italian,24.23271731690623,Italian,0.0
376,114,33,0,29,0,1988,5,7,French,26.874743326488705,French,0.0
376,146,49,0,30,0,1988,5,7,German,23.89596167008898,German,0.0
376,133,35,0,31,0,1988,5,7,Italian,24.23545516769336,Italian,0.0
377,102,1,1,1,1,1988,6,37,Brazilian,28.246406570841888,British,1.0
377,117,1,4,2,1,1988,6,37,French,33.31690622861054,British,4.0
377,123,22,5,3,1,1988,6,37,Belgian,30.934976043805612,Italian,5.0
377,110,48,12,4,0,1988,6,37,Italian,29.05407255304586,German,12.0
377,156,25,17,5,0,1988,6,37,British,31.613963039014372,British,17.0
377,94,18,16,6,0,1988,6,37,Italian,27.156741957563312,Italian,16.0
377,114,33,24,7,0,1988,6,37,French,26.89390828199863,French,24.0
377,133,35,21,8,0,1988,6,37,Italian,24.254620123203285,Italian,21.0
377,141,25,22,9,0,1988,6,37,British,26.694045174537987,British,22.0
377,159,18,25,10,0,1988,6,37,Spanish,29.097878165639973,Italian,25.0
377,112,33,14,11,0,1988,6,37,French,33.89733059548254,French,14.0
377,131,44,19,12,0,1988,6,37,Italian,25.10609171800137,Italian,19.0
377,105,6,3,13,0,1988,6,37,Italian,31.488021902806295,Italian,3.0
377,163,27,20,14,0,1988,6,37,French,39.95893223819302,French,20.0
377,127,37,13,15,0,1988,6,37,Brazilian,25.166324435318277,British,13.0
377,119,3,10,16,0,1988,6,37,Italian,34.17385352498289,British,10.0
377,137,32,8,17,0,1988,6,37,Brazilian,35.83846680355921,British,8.0
377,165,44,23,18,0,1988,6,37,Argentine,33.83436002737851,Italian,23.0
377,118,21,9,19,0,1988,6,37,British,33.81245722108145,British,9.0
377,95,3,6,20,0,1988,6,37,British,34.86379192334018,British,6.0
377,166,39,11,21,0,1988,6,37,French,32.982888432580424,French,11.0
377,145,22,7,22,0,1988,6,37,Italian,28.95277207392197,Italian,7.0
377,158,21,15,23,0,1988,6,37,American,30.439425051334702,British,15.0
377,78,45,26,24,0,1988,6,37,Italian,24.251882272416154,Italian,26.0
377,77,6,2,25,0,1988,6,37,Austrian,28.813141683778234,Italian,2.0
377,140,27,18,26,0,1988,6,37,Swedish,31.7782340862423,French,18.0
377,122,37,0,27,0,1988,6,37,Italian,25.073237508555785,British,0.0
377,138,32,0,28,0,1988,6,37,Japanese,35.318275154004105,British,0.0
377,146,49,0,29,0,1988,6,37,German,23.915126625598905,German,0.0
377,160,49,0,30,0,1988,6,37,Italian,36.42436687200548,German,0.0
377,99,42,0,31,0,1988,6,37,Italian,26.299794661190965,Italian,0.0
378,117,1,1,1,1,1988,7,34,French,33.35523613963039,British,1.0
378,102,1,2,2,1,1988,7,34,Brazilian,28.28473648186174,British,2.0
378,105,6,4,3,1,1988,7,34,Italian,31.526351813826146,Italian,4.0
378,77,6,3,4,0,1988,7,34,Austrian,28.851471594798085,Italian,3.0
378,137,32,7,5,0,1988,7,34,Brazilian,35.87679671457906,British,7.0
378,145,22,6,6,0,1988,7,34,Italian,28.99110198494182,Italian,6.0
378,138,32,8,7,0,1988,7,34,Japanese,35.356605065023956,British,8.0
378,127,37,16,8,0,1988,7,34,Brazilian,25.204654346338124,British,16.0
378,122,37,10,9,0,1988,7,34,Italian,25.111567419575632,British,10.0
378,110,48,12,10,0,1988,7,34,Italian,29.09240246406571,German,12.0
378,158,21,13,11,0,1988,7,34,American,30.477754962354553,British,13.0
378,133,35,14,12,0,1988,7,34,Italian,24.292950034223136,Italian,14.0
378,114,33,19,13,0,1988,7,34,French,26.93223819301848,French,19.0
378,131,44,20,14,0,1988,7,34,Italian,25.144421629021217,Italian,20.0
378,94,18,22,15,0,1988,7,34,Italian,27.195071868583163,Italian,22.0
378,159,18,25,16,0,1988,7,34,Spanish,29.136208076659823,Italian,25.0
378,165,44,26,17,0,1988,7,34,Argentine,33.87268993839836,Italian,26.0
378,78,45,24,18,0,1988,7,34,Italian,24.290212183436,Italian,24.0
378,146,49,21,19,0,1988,7,34,German,23.953456536618756,German,21.0
378,95,3,9,20,0,1988,7,34,British,34.902121834360024,British,9.0
378,112,33,18,21,0,1988,7,34,French,33.935660506502394,French,18.0
378,156,25,23,22,0,1988,7,34,British,31.652292950034223,British,23.0
378,119,3,15,23,0,1988,7,34,Italian,34.21218343600274,British,15.0
378,123,22,5,24,0,1988,7,34,Belgian,30.973305954825463,Italian,5.0
378,166,39,17,25,0,1988,7,34,French,33.021218343600275,French,17.0
378,118,21,11,26,0,1988,7,34,British,33.8507871321013,British,11.0
378,163,27,0,27,0,1988,7,34,French,39.997262149212865,French,0.0
378,141,25,0,28,0,1988,7,34,British,26.732375085557837,British,0.0
378,140,27,0,29,0,1988,7,34,Swedish,31.81656399726215,French,0.0
378,99,42,0,30,0,1988,7,34,Italian,26.338124572210816,Italian,0.0
378,160,49,0,31,0,1988,7,34,Italian,36.46269678302532,German,0.0
379,102,1,3,1,1,1988,8,9,Brazilian,28.303901437371664,British,3.0
379,95,3,11,2,1,1988,8,9,British,34.92128678986995,British,11.0
379,145,22,8,3,1,1988,8,9,Italian,29.010266940451746,Italian,8.0
379,127,37,5,4,0,1988,8,9,Brazilian,25.22381930184805,British,5.0
379,137,32,7,5,0,1988,8,9,Brazilian,35.89596167008898,British,7.0
379,118,21,9,6,0,1988,8,9,British,33.869952087611225,British,9.0
379,158,21,13,7,0,1988,8,9,American,30.496919917864478,British,13.0
379,119,3,15,8,0,1988,8,9,Italian,34.23134839151266,British,15.0
379,77,6,1,9,0,1988,8,9,Austrian,28.870636550308006,Italian,1.0
379,138,32,10,10,0,1988,8,9,Japanese,35.37577002053388,British,10.0
379,133,35,21,11,0,1988,8,9,Italian,24.31211498973306,Italian,21.0
379,131,44,20,12,0,1988,8,9,Italian,25.163586584531142,Italian,20.0
379,114,33,23,13,0,1988,8,9,French,26.951403148528406,French,23.0
379,112,33,22,14,0,1988,8,9,French,33.95482546201232,French,22.0
379,94,18,19,15,0,1988,8,9,Italian,27.21423682409309,Italian,19.0
379,141,25,24,16,0,1988,8,9,British,26.751540041067763,British,24.0
379,105,6,2,17,0,1988,8,9,Italian,31.54551676933607,Italian,2.0
379,163,27,25,18,0,1988,8,9,French,40.016427104722794,French,25.0
379,78,45,26,19,0,1988,8,9,Italian,24.309377138945926,Italian,26.0
379,123,22,12,20,0,1988,8,9,Belgian,30.99247091033539,Italian,12.0
379,122,37,6,21,0,1988,8,9,Italian,25.130732375085557,British,6.0
379,117,1,4,22,0,1988,8,9,French,33.374401095140314,British,4.0
379,156,25,17,23,0,1988,8,9,British,31.67145790554415,British,17.0
379,110,48,14,24,0,1988,8,9,Italian,29.111567419575632,German,14.0
379,166,39,16,25,0,1988,8,9,French,33.040383299110196,French,16.0
379,159,18,18,26,0,1988,8,9,Spanish,29.155373032169745,Italian,18.0
379,165,44,0,27,0,1988,8,9,Argentine,33.89185489390828,Italian,0.0
379,160,49,0,28,0,1988,8,9,Italian,36.48186173853525,German,0.0
379,140,27,0,29,0,1988,8,9,Swedish,31.835728952772072,French,0.0
379,146,49,0,30,0,1988,8,9,German,23.972621492128678,German,0.0
379,99,42,0,31,0,1988,8,9,Italian,26.357289527720738,Italian,0.0
380,102,1,1,1,1,1988,9,10,Brazilian,28.34223134839151,British,1.0
380,117,1,2,2,1,1988,9,10,French,33.412731006160165,British,2.0
380,77,6,3,3,1,1988,9,10,Austrian,28.908966461327857,Italian,3.0
380,105,6,4,4,0,1988,9,10,Italian,31.583846680355922,Italian,4.0
380,122,37,7,5,0,1988,9,10,Italian,25.169062286105408,British,7.0
380,123,22,9,6,0,1988,9,10,Belgian,31.030800821355236,Italian,9.0
380,118,21,12,7,0,1988,9,10,British,33.908281998631075,British,12.0
380,127,37,10,8,0,1988,9,10,Brazilian,25.2621492128679,British,10.0
380,138,32,8,9,0,1988,9,10,Japanese,35.41409993155373,British,8.0
380,158,21,15,10,0,1988,9,10,American,30.535249828884325,British,15.0
380,156,25,24,11,0,1988,9,10,British,31.709787816564,British,24.0
380,146,49,22,12,0,1988,9,10,German,24.01095140314853,German,22.0
380,110,48,14,13,0,1988,9,10,Italian,29.149897330595483,German,14.0
380,160,49,23,14,0,1988,9,10,Italian,36.5201916495551,German,23.0
380,133,35,19,15,0,1988,9,10,Italian,24.35044490075291,Italian,19.0
380,165,44,26,16,0,1988,9,10,Argentine,33.93018480492813,Italian,26.0
380,163,27,17,17,0,1988,9,10,French,40.054757015742645,French,17.0
380,145,22,6,18,0,1988,9,10,Italian,29.048596851471594,Italian,6.0
380,114,33,21,19,0,1988,9,10,French,26.989733059548254,French,21.0
380,166,39,16,20,0,1988,9,10,French,33.07871321013005,French,16.0
380,119,3,13,21,0,1988,9,10,Italian,34.26967830253251,British,13.0
380,78,45,18,22,0,1988,9,10,Italian,24.347707049965777,Italian,18.0
380,95,3,11,23,0,1988,9,10,British,34.959616700889804,British,11.0
380,131,44,25,24,0,1988,9,10,Italian,25.201916495550993,Italian,25.0
380,112,33,20,25,0,1988,9,10,French,33.99315537303217,French,20.0
380,137,32,5,26,0,1988,9,10,Brazilian,35.93429158110883,British,5.0
380,159,18,0,27,0,1988,9,10,Spanish,29.193702943189596,Italian,0.0
380,140,27,0,28,0,1988,9,10,Swedish,31.874058863791923,French,0.0
380,141,25,0,29,0,1988,9,10,British,26.78986995208761,British,0.0
380,94,18,0,30,0,1988,9,10,Italian,27.252566735112936,Italian,0.0
380,99,42,0,31,0,1988,9,10,Italian,26.39561943874059,Italian,0.0
381,102,1,1,1,1,1988,10,11,Brazilian,28.380561259411362,British,1.0
381,117,1,7,2,1,1988,10,11,French,33.451060917180016,British,7.0
381,123,22,3,3,1,1988,10,11,Belgian,31.069130732375086,Italian,3.0
381,77,6,9,4,0,1988,10,11,Austrian,28.947296372347708,Italian,9.0
381,127,37,8,5,0,1988,10,11,Brazilian,25.300479123887747,British,8.0
381,119,3,6,6,0,1988,10,11,Italian,34.30800821355236,British,6.0
381,138,32,19,7,0,1988,10,11,Japanese,35.45242984257358,British,19.0
381,137,32,13,8,0,1988,10,11,Brazilian,35.97262149212868,British,13.0
381,114,33,17,9,0,1988,10,11,French,27.028062970568104,French,17.0
381,159,18,11,10,0,1988,10,11,Spanish,29.232032854209447,Italian,11.0
381,131,44,26,11,0,1988,10,11,Italian,25.240246406570844,Italian,26.0
381,112,33,20,12,0,1988,10,11,French,34.03148528405202,French,20.0
381,99,42,22,13,0,1988,10,11,Italian,26.43394934976044,Italian,22.0
381,118,21,12,14,0,1988,10,11,British,33.946611909650926,British,12.0
381,95,3,2,15,0,1988,10,11,British,34.997946611909654,British,2.0
381,158,21,14,16,0,1988,10,11,American,30.573579739904176,British,14.0
381,105,6,15,17,0,1988,10,11,Italian,31.62217659137577,Italian,15.0
381,163,27,25,18,0,1988,10,11,French,40.09308692676249,French,25.0
381,110,48,18,19,0,1988,10,11,Italian,29.188227241615333,German,18.0
381,145,22,5,20,0,1988,10,11,Italian,29.086926762491444,Italian,5.0
381,133,35,10,21,0,1988,10,11,Italian,24.38877481177276,Italian,10.0
381,140,27,24,22,0,1988,10,11,Swedish,31.912388774811774,French,24.0
381,94,18,16,23,0,1988,10,11,Italian,27.290896646132786,Italian,16.0
381,166,39,23,24,0,1988,10,11,French,33.1170431211499,French,23.0
381,122,37,4,25,0,1988,10,11,Italian,25.207392197125255,British,4.0
381,156,25,21,26,0,1988,10,11,British,31.748117727583846,British,21.0
381,165,44,0,27,0,1988,10,11,Argentine,33.96851471594798,Italian,0.0
381,146,49,0,28,0,1988,10,11,German,24.04928131416838,German,0.0
381,141,25,0,29,0,1988,10,11,British,26.82819986310746,British,0.0
381,160,49,0,30,0,1988,10,11,Italian,36.558521560574945,German,0.0
381,78,45,0,31,0,1988,10,11,Italian,24.386036960985628,Italian,0.0
382,102,1,1,1,1,1988,11,13,Brazilian,28.438056125941138,British,1.0
382,117,1,2,2,1,1988,11,13,French,33.50855578370979,British,2.0
382,122,37,14,3,1,1988,11,13,Italian,25.26488706365503,British,14.0
382,137,32,9,4,0,1988,11,13,Brazilian,36.030116358658454,British,9.0
382,118,21,10,5,0,1988,11,13,British,34.0041067761807,British,10.0
382,158,21,11,6,0,1988,11,13,American,30.63107460643395,British,11.0
382,84,3,12,7,0,1988,11,13,British,29.242984257357975,British,12.0
382,133,35,15,8,0,1988,11,13,Italian,24.44626967830253,Italian,15.0
382,112,33,16,9,0,1988,11,13,French,34.08898015058179,French,16.0
382,166,39,18,10,0,1988,11,13,French,33.17453798767967,French,18.0
382,140,27,20,11,0,1988,11,13,Swedish,31.969883641341546,French,20.0
382,156,25,21,12,0,1988,11,13,British,31.805612594113622,British,21.0
382,146,49,25,13,0,1988,11,13,German,24.10677618069815,German,25.0
382,123,22,6,14,0,1988,11,13,Belgian,31.12662559890486,Italian,6.0
382,145,22,7,15,0,1988,11,13,Italian,29.144421629021217,Italian,7.0
382,99,42,22,16,0,1988,11,13,Italian,26.491444216290212,Italian,22.0
382,105,6,4,17,0,1988,11,13,Italian,31.679671457905545,Italian,4.0
382,119,3,5,18,0,1988,11,13,Italian,34.365503080082135,British,5.0
382,127,37,13,19,0,1988,11,13,Brazilian,25.357973990417523,British,13.0
382,160,49,24,20,0,1988,11,13,Italian,36.616016427104725,German,24.0
382,138,32,8,21,0,1988,11,13,Japanese,35.50992470910335,British,8.0
382,78,45,26,22,0,1988,11,13,Italian,24.4435318275154,Italian,26.0
382,77,6,3,23,0,1988,11,13,Austrian,29.00479123887748,Italian,3.0
382,114,33,23,24,0,1988,11,13,French,27.085557837097877,French,23.0
382,110,48,19,25,0,1988,11,13,Italian,29.245722108145106,German,19.0
382,163,27,17,26,0,1988,11,13,French,40.15058179329227,French,17.0
382,159,18,0,27,0,1988,11,13,Spanish,29.28952772073922,Italian,0.0
382,94,18,0,28,0,1988,11,13,Italian,27.34839151266256,Italian,0.0
382,131,44,0,29,0,1988,11,13,Italian,25.297741273100616,Italian,0.0
382,141,25,0,30,0,1988,11,13,British,26.885694729637233,British,0.0
382,165,44,0,31,0,1988,11,13,Argentine,34.026009582477755,Italian,0.0
383,77,6,3,1,1,1988,12,14,Austrian,29.04312114989733,Italian,3.0
383,105,6,4,2,1,1988,12,14,Italian,31.718001368925393,Italian,4.0
383,158,21,5,3,1,1988,12,14,American,30.6694045174538,British,5.0
383,118,21,6,4,0,1988,12,14,British,34.04243668720055,British,6.0
383,122,37,11,5,0,1988,12,14,Italian,25.30321697467488,British,11.0
383,123,22,8,6,0,1988,12,14,Belgian,31.16495550992471,Italian,8.0
383,119,3,10,7,0,1988,12,14,Italian,34.403832991101986,British,10.0
383,127,37,13,8,0,1988,12,14,Brazilian,25.39630390143737,British,13.0
383,145,22,9,9,0,1988,12,14,Italian,29.182751540041068,Italian,9.0
383,102,1,1,10,0,1988,12,14,Brazilian,28.476386036960985,British,1.0
383,168,3,22,11,0,1988,12,14,French,39.997262149212865,British,22.0
383,141,25,26,12,0,1988,12,14,British,26.924024640657084,British,26.0
383,163,27,24,13,0,1988,12,14,French,40.18891170431211,French,24.0
383,117,1,2,14,0,1988,12,14,French,33.54688569472964,British,2.0
383,112,33,20,15,0,1988,12,14,French,34.12731006160164,French,20.0
383,166,39,23,16,0,1988,12,14,French,33.21286789869952,French,23.0
383,146,49,15,17,0,1988,12,14,German,24.145106091718002,German,15.0
383,110,48,18,18,0,1988,12,14,Italian,29.284052019164957,German,18.0
383,160,49,16,19,0,1988,12,14,Italian,36.65434633812457,German,16.0
383,133,35,21,20,0,1988,12,14,Italian,24.484599589322382,Italian,21.0
383,114,33,25,21,0,1988,12,14,French,27.123887748117728,French,25.0
383,94,18,14,22,0,1988,12,14,Italian,27.38672142368241,Italian,14.0
383,138,32,12,23,0,1988,12,14,Japanese,35.5482546201232,British,12.0
383,159,18,19,24,0,1988,12,14,Spanish,29.32785763175907,Italian,19.0
383,137,32,7,25,0,1988,12,14,Brazilian,36.068446269678304,British,7.0
383,78,45,17,26,0,1988,12,14,Italian,24.48186173853525,Italian,17.0
383,156,25,0,27,0,1988,12,14,British,31.84394250513347,British,0.0
383,140,27,0,28,0,1988,12,14,Swedish,32.0082135523614,French,0.0
383,99,42,0,29,0,1988,12,14,Italian,26.529774127310063,Italian,0.0
383,131,44,0,30,0,1988,12,14,Italian,25.336071184120467,Italian,0.0
383,165,44,0,31,0,1988,12,14,Argentine,34.064339493497606,Italian,0.0
384,117,1,1,1,1,1988,13,27,French,33.58521560574949,British,1.0
384,122,37,3,2,1,1988,13,27,Italian,25.34154688569473,British,3.0
384,123,22,13,3,1,1988,13,27,Belgian,31.20328542094456,Italian,13.0
384,118,21,10,4,0,1988,13,27,British,34.0807665982204,British,10.0
384,105,6,7,5,0,1988,13,27,Italian,31.756331279945243,Italian,7.0
384,102,1,2,6,0,1988,13,27,Brazilian,28.514715947980836,British,2.0
384,133,35,17,7,0,1988,13,27,Italian,24.522929500342233,Italian,17.0
384,159,18,19,8,0,1988,13,27,Spanish,29.366187542778917,Italian,19.0
384,166,39,21,9,0,1988,13,27,French,33.25119780971937,French,21.0
384,163,27,23,10,0,1988,13,27,French,40.22724161533196,French,23.0
384,99,42,26,11,0,1988,13,27,Italian,26.56810403832991,Italian,26.0
384,78,45,25,12,0,1988,13,27,Italian,24.520191649555098,Italian,25.0
384,127,37,5,13,0,1988,13,27,Brazilian,25.43463381245722,British,5.0
384,95,3,6,14,0,1988,13,27,British,35.13210130047912,British,6.0
384,156,25,22,15,0,1988,13,27,British,31.88227241615332,British,22.0
384,145,22,9,16,0,1988,13,27,Italian,29.22108145106092,Italian,9.0
384,77,6,4,17,0,1988,13,27,Austrian,29.08145106091718,Italian,4.0
384,137,32,8,18,0,1988,13,27,Brazilian,36.106776180698155,British,8.0
384,119,3,11,19,0,1988,13,27,Italian,34.44216290212184,British,11.0
384,94,18,14,20,0,1988,13,27,Italian,27.42505133470226,Italian,14.0
384,114,33,15,21,0,1988,13,27,French,27.16221765913758,French,15.0
384,138,32,16,22,0,1988,13,27,Japanese,35.58658453114305,British,16.0
384,110,48,12,23,0,1988,13,27,Italian,29.322381930184804,German,12.0
384,158,21,18,24,0,1988,13,27,American,30.70773442847365,British,18.0
384,112,33,20,25,0,1988,13,27,French,34.16563997262149,French,20.0
384,140,27,24,26,0,1988,13,27,Swedish,32.04654346338125,French,24.0
384,141,25,0,27,0,1988,13,27,British,26.962354551676935,British,0.0
384,160,49,0,28,0,1988,13,27,Italian,36.69267624914442,German,0.0
384,131,44,0,29,0,1988,13,27,Italian,25.374401095140314,Italian,0.0
384,146,49,0,30,0,1988,13,27,German,24.18343600273785,German,0.0
384,165,44,0,31,0,1988,13,27,Argentine,34.10266940451746,Italian,0.0
385,117,1,2,1,1,1988,14,26,French,33.60438056125941,British,2.0
385,95,3,3,2,1,1988,14,26,British,35.15126625598905,British,3.0
385,145,22,5,3,1,1988,14,26,Italian,29.240246406570844,Italian,5.0
385,102,1,1,4,0,1988,14,26,Brazilian,28.53388090349076,British,1.0
385,119,3,7,5,0,1988,14,26,Italian,34.46132785763176,British,7.0
385,77,6,8,6,0,1988,14,26,Austrian,29.100616016427104,Italian,8.0
385,127,37,11,7,0,1988,14,26,Brazilian,25.453798767967147,British,11.0
385,137,32,9,8,0,1988,14,26,Brazilian,36.12594113620808,British,9.0
385,123,22,4,9,0,1988,14,26,Belgian,31.222450376454482,Italian,4.0
385,133,35,18,10,0,1988,14,26,Italian,24.542094455852155,Italian,18.0
385,114,33,16,11,0,1988,14,26,French,27.1813826146475,French,16.0
385,159,18,24,12,0,1988,14,26,Spanish,29.385352498288842,Italian,24.0
385,131,44,26,13,0,1988,14,26,Italian,25.39356605065024,Italian,26.0
385,112,33,12,14,0,1988,14,26,French,34.18480492813142,French,12.0
385,140,27,21,15,0,1988,14,26,Swedish,32.06570841889117,French,21.0
385,158,21,25,16,0,1988,14,26,American,30.72689938398357,British,25.0
385,122,37,6,17,0,1988,14,26,Italian,25.360711841204655,British,6.0
385,118,21,17,18,0,1988,14,26,British,34.09993155373032,British,17.0
385,110,48,23,19,0,1988,14,26,Italian,29.34154688569473,German,23.0
385,166,39,13,20,0,1988,14,26,French,33.270362765229294,French,13.0
385,105,6,10,21,0,1988,14,26,Italian,31.77549623545517,Italian,10.0
385,94,18,20,22,0,1988,14,26,Italian,27.444216290212182,Italian,20.0
385,138,32,15,23,0,1988,14,26,Japanese,35.605749486652975,British,15.0
385,78,45,14,24,0,1988,14,26,Italian,24.539356605065024,Italian,14.0
385,156,25,22,25,0,1988,14,26,British,31.901437371663246,British,22.0
385,163,27,19,26,0,1988,14,26,French,40.24640657084189,French,19.0
385,146,49,0,27,0,1988,14,26,German,24.202600958247775,German,0.0
385,165,44,0,28,0,1988,14,26,Argentine,34.12183436002738,Italian,0.0
385,141,25,0,29,0,1988,14,26,British,26.981519507186857,British,0.0
385,160,49,0,30,0,1988,14,26,Italian,36.71184120465435,German,0.0
385,99,42,0,31,0,1988,14,26,Italian,26.587268993839835,Italian,0.0
386,102,1,1,1,1,1988,15,22,Brazilian,28.61054072553046,British,1.0
386,117,1,2,2,1,1988,15,22,French,33.68104038329911,British,2.0
386,123,22,10,3,1,1988,15,22,Belgian,31.299110198494184,Italian,10.0
386,77,6,3,4,0,1988,15,22,Austrian,29.177275838466805,Italian,3.0
386,145,22,12,5,0,1988,15,22,Italian,29.31690622861054,Italian,12.0
386,119,3,11,6,0,1988,15,22,Italian,34.53798767967146,British,11.0
386,138,32,6,7,0,1988,15,22,Japanese,35.68240930869268,British,6.0
386,166,39,18,8,0,1988,15,22,French,33.347022587268995,French,18.0
386,112,33,19,9,0,1988,15,22,French,34.261464750171115,French,19.0
386,127,37,13,10,0,1988,15,22,Brazilian,25.530458590006845,British,13.0
386,105,6,9,11,0,1988,15,22,Italian,31.852156057494867,Italian,9.0
386,156,25,16,12,0,1988,15,22,British,31.978097193702943,British,16.0
386,94,18,17,13,0,1988,15,22,Italian,27.520876112251884,Italian,17.0
386,141,25,26,14,0,1988,15,22,British,27.058179329226558,British,26.0
386,159,18,22,15,0,1988,15,22,Spanish,29.462012320328544,Italian,22.0
386,88,33,20,16,0,1988,15,22,Japanese,28.142368240930868,French,20.0
386,163,27,23,17,0,1988,15,22,French,40.323066392881586,French,23.0
386,110,48,14,18,0,1988,15,22,Italian,29.418206707734427,German,14.0
386,158,21,15,19,0,1988,15,22,American,30.803559206023273,British,15.0
386,78,45,24,20,0,1988,15,22,Italian,24.61601642710472,Italian,24.0
386,137,32,5,21,0,1988,15,22,Brazilian,36.20260095824778,British,5.0
386,95,3,8,22,0,1988,15,22,British,35.227926078028744,British,8.0
